"CASEID_1979","HHID_1979","FAMSIZE_1979","AGE_IN_DEC_79","BORN_US","MOTHER_EDUC","MOTHER_EDUC_MISSING","FATHER_EDUC","FATHER_EDUC_MISSING","RACE","SEX","URBAN_RURAL","HOME_LANGUAGE","MOTHER_OCCUPATION","FATHER_OCCUPATION","FAMILY_INCOME_78","FAMILY_INCOME_78_MISSING","POVSTATUS_78","AFQT","Y"
10170,10167,6,16.5833333333333,"YES",7,0,10.9474264705882,1,"Black","MALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",24,21100
10171,10171,4,16.6666666666667,"YES",10,0,12,0,"Black","MALE","RURAL","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",62,102400
10172,10172,10,14.0833333333333,"YES",10.8690857046641,1,12,0,"Black","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",5,92750
10173,10173,7,21.25,"YES",12,0,5,0,"Black","MALE","RURAL","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",6500,0,"IN POVERTY",34,NA
10174,10174,5,15.75,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","RURAL","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",17420.7361516035,1,"Missing",1,6500
10175,10175,6,18.25,"YES",12,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17420.7361516035,1,"Missing",30,425000
10176,10176,2,18.9166666666667,"YES",12,0,12,0,"Hispanic","FEMALE","URBAN","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","580 TO 590: 580-590 ARMED FORCES",17420.7361516035,1,"Missing",49,24000
10177,10177,4,15.4166666666667,"YES",11,0,12,0,"White","MALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",1500,0,"IN POVERTY",27,NA
10178,10178,9,18.5,"YES",10,0,11,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",11,18500
10179,10178,9,17.4166666666667,"YES",10.8690857046641,1,9,0,"Black","MALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",1,4175
10180,10178,9,16,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",2,-113819
10181,10181,4,15.4166666666667,"YES",8,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",3500,0,"IN POVERTY",14,-10400
10182,10182,2,21.3333333333333,"YES",8,0,10.9474264705882,1,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","580 TO 590: 580-590 ARMED FORCES",17420.7361516035,1,"Missing",24,93325
10183,10183,4,19.0833333333333,"YES",9,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",50,142000
10184,10184,3,18.25,"YES",3,0,6,0,"Black","FEMALE","URBAN","Yes","Missing","Missing",17420.7361516035,1,"Missing",1,350
10185,10185,2,20.1666666666667,"YES",11,0,9,0,"Hispanic","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",46,554040
10186,10186,4,16.75,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",75,-50850
10187,10186,4,15.75,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",9,114200
10188,10188,5,21.8333333333333,"YES",12,0,9,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",3500,0,"IN POVERTY",14,NA
10189,10189,4,14.5833333333333,"YES",12,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",22,63500
10190,10190,5,17.75,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",21,54000
10191,10191,8,15.3333333333333,"YES",7,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",5500,0,"IN POVERTY",4,NA
10192,10192,6,19.1666666666667,"YES",16,0,3,0,"Black","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",12,NA
10193,10193,4,17.4166666666667,"YES",9,0,10,0,"Black","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",22,NA
10194,10193,4,15.75,"YES",7,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",13,137300
10195,10195,5,18.6666666666667,"YES",12,0,12,0,"Black","FEMALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",43,NA
10196,10195,5,16.6666666666667,"YES",11,0,9,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",42,516375
10197,10197,8,14.25,"YES",11,0,10,0,"Black","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",8500,0,"IN POVERTY",5,NA
10198,10198,5,21.9166666666667,"YES",2,0,2,0,"Black","MALE","URBAN","No (or Missing)","FARM","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",4,1000
10199,10199,3,18.6666666666667,"YES",6,0,7,0,"Black","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",8,141300
10200,10200,11,16.75,"YES",10.8690857046641,1,0,0,"Black","MALE","URBAN","No (or Missing)","Missing","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",5500,0,"IN POVERTY",3,45000
10201,10200,11,18.75,"YES",9,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",5500,0,"IN POVERTY",6,16050
10202,10200,11,19.9166666666667,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17420.7361516035,1,"Missing",21,7000
10203,10203,2,17.0833333333333,"YES",5,0,5,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",8500,0,"NOT IN POVERTY",17,-1400
10204,10204,3,18.8333333333333,"YES",5,0,3,0,"Black","MALE","URBAN","No (or Missing)","FARM","601 TO 715: 601-715 OPERATIVES AND KINDRED",6500,0,"NOT IN POVERTY",13,0
10205,10205,3,17.5833333333333,"YES",9,0,11,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",1,NA
10206,10206,5,15.1666666666667,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","580 TO 590: 580-590 ARMED FORCES",17500,0,"NOT IN POVERTY",62,NA
10207,10207,1,20.4166666666667,"YES",12,0,7,0,"Other","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",64,NA
10208,10208,3,18.5,"YES",10.8690857046641,1,14,0,"White","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",55,NA
10209,10209,5,17.1666666666667,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",8500,0,"NOT IN POVERTY",28,NA
10210,10210,2,15.5,"YES",12,0,10,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",4500,0,"IN POVERTY",41,NA
10211,10211,7,17.0833333333333,"YES",6,0,8,0,"Hispanic","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",54,-150
10212,10212,1,21.8333333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","801 TO 802: 801-802 FARMERS AND FARM MANAGERS",17420.7361516035,1,"Missing",29,NA
10213,10213,2,20.3333333333333,"YES",12,0,8,0,"White","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",50,NA
10214,10214,4,19.9166666666667,"YES",7,0,9,0,"White","FEMALE","URBAN","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",16,NA
10215,10215,3,21.1666666666667,"YES",12,0,12,0,"Native American","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17420.7361516035,1,"Missing",45,NA
10216,10216,5,14.6666666666667,"YES",12,0,12,0,"Asian or Pacific Islander","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",4500,0,"IN POVERTY",64,NA
10217,10217,5,18.4166666666667,"YES",8,0,12,0,"White","MALE","RURAL","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",5500,0,"IN POVERTY",6,NA
10218,10217,5,15.5,"YES",8,0,8,0,"White","FEMALE","RURAL","No (or Missing)","Missing","Missing",5500,0,"IN POVERTY",34,NA
10219,10219,3,17.75,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","801 TO 802: 801-802 FARMERS AND FARM MANAGERS",37500,0,"NOT IN POVERTY",68,NA
10220,10220,4,19.4166666666667,"YES",6,0,5,0,"Native American","FEMALE","RURAL","No (or Missing)","Missing","Missing",3500,0,"IN POVERTY",8,NA
10221,10221,1,19.1666666666667,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",80,NA
10222,10221,1,19.75,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","801 TO 802: 801-802 FARMERS AND FARM MANAGERS",17420.7361516035,1,"Missing",71,NA
10223,10223,3,19.5,"YES",8,0,11,0,"White","MALE","RURAL","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",3500,0,"IN POVERTY",NA,NA
10224,10224,2,19.4166666666667,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",19,NA
10225,10225,2,15.1666666666667,"YES",11,0,8,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",6500,0,"NOT IN POVERTY",30,NA
10226,10226,4,20.75,"YES",12,0,8,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",2500,0,"IN POVERTY",89,784700
10227,10227,6,21.8333333333333,"YES",9,0,10.9474264705882,1,"White","FEMALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",5500,0,"IN POVERTY",13,NA
10228,10228,4,16.6666666666667,"YES",6,0,10,0,"Other","MALE","URBAN","No (or Missing)","Missing","Missing",1500,0,"IN POVERTY",16,NA
10229,10229,4,18.4166666666667,"YES",6,0,6,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",32,-11250
10230,10230,4,19.5,"YES",12,0,12,0,"Native American","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",44,NA
10231,10230,4,20,"YES",9,0,11,0,"Native American","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",12,NA
10232,10232,7,19,"YES",11,0,8,0,"Black","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",49,136950
10233,10232,7,14.3333333333333,"YES",11,0,8,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",23,NA
10234,10234,3,16.1666666666667,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",3500,0,"IN POVERTY",26,8017
10235,10235,5,17,"YES",11,0,10,0,"Black","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",80,NA
10236,10236,3,19.6666666666667,"YES",12,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",6,-3650
10237,10237,5,16.75,"YES",11,0,9,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",20,662000
10238,10238,5,14.4166666666667,"YES",11,0,12,0,"Black","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",6500,0,"IN POVERTY",10,450
10239,10239,1,19.5833333333333,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","Yes","Missing","Missing",17420.7361516035,1,"Missing",NA,20
10240,10240,3,18.5833333333333,"YES",6,0,6,0,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",50,NA
10241,10240,3,18.8333333333333,"YES",8,0,12,0,"White","FEMALE","URBAN","Yes","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",47,NA
10242,10242,3,22,"YES",12,0,9,0,"White","MALE","URBAN","No (or Missing)","Missing","821 TO 824: 821-824 FARM LABORERS AND FOREMAN",17420.7361516035,1,"Missing",35,NA
10243,10242,3,18.3333333333333,"YES",12,0,19,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",66,NA
10244,10244,9,18,"YES",10,0,6,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",22500,0,"NOT IN POVERTY",NA,NA
10245,10244,9,18.25,"YES",8,0,8,0,"White","FEMALE","URBAN","Yes","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",NA,NA
10246,10246,1,21.9166666666667,"YES",13,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",68,NA
10247,10247,4,16.3333333333333,"YES",10.8690857046641,1,6,0,"Native American","MALE","RURAL","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",7500,0,"NOT IN POVERTY",1,NA
10248,10248,3,21.6666666666667,"YES",11,0,6,0,"Native American","MALE","RURAL","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",6500,0,"NOT IN POVERTY",1,NA
10249,10249,6,14.9166666666667,"YES",12,0,8,0,"Other","MALE","RURAL","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",7500,0,"IN POVERTY",1,NA
10250,10250,5,18.25,"YES",6,0,7,0,"White","MALE","RURAL","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",6500,0,"IN POVERTY",1,NA
10251,10251,7,19.0833333333333,"YES",12,0,10,0,"White","MALE","RURAL","Yes","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17500,0,"NOT IN POVERTY",58,NA
10252,10251,7,17.1666666666667,"YES",12,0,10,0,"White","FEMALE","RURAL","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17500,0,"NOT IN POVERTY",64,NA
10253,10253,2,21.0833333333333,"YES",10.8690857046641,1,12,0,"Hispanic","MALE","RURAL","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","Missing",17420.7361516035,1,"Missing",11,NA
10254,10253,2,19.5,"YES",9,0,12,0,"White","FEMALE","RURAL","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",75,NA
10255,10255,4,19.6666666666667,"YES",10,0,11,0,"White","FEMALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",1500,0,"IN POVERTY",23,NA
10256,10256,4,16.5833333333333,"YES",7,0,10.9474264705882,1,"White","MALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",4500,0,"IN POVERTY",27,NA
10257,10256,4,15.8333333333333,"YES",7,0,10.9474264705882,1,"Other","FEMALE","RURAL","No (or Missing)","Missing","Missing",4500,0,"IN POVERTY",5,NA
10258,10256,4,17.75,"YES",12,0,10.9474264705882,1,"White","MALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",4500,0,"IN POVERTY",4,NA
10259,10259,2,20.0833333333333,"YES",10,0,5,0,"Black","FEMALE","RURAL","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",1,55675
10260,10260,5,15.5,"YES",11,0,10.9474264705882,1,"Hispanic","FEMALE","RURAL","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",7500,0,"IN POVERTY",23,NA
10261,10260,5,14.5,"YES",11,0,10.9474264705882,1,"Hispanic","FEMALE","RURAL","No (or Missing)","Missing","Missing",7500,0,"IN POVERTY",46,NA
10262,10262,6,18.5,"YES",11,0,8,0,"White","FEMALE","RURAL","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17500,0,"NOT IN POVERTY",17,NA
10263,10263,2,20.5,"YES",10,0,12,0,"White","MALE","RURAL","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",94,NA
10264,10263,1,21.9166666666667,"YES",12,0,14,0,"White","MALE","RURAL","Yes","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",17420.7361516035,1,"Missing",87,NA
10265,10265,1,20.4166666666667,"YES",12,0,12,0,"White","MALE","RURAL","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",91,NA
10266,10265,1,21.4166666666667,"YES",15,0,12,0,"White","MALE","RURAL","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",64,NA
10267,10267,1,20.8333333333333,"YES",12,0,16,0,"White","FEMALE","RURAL","Yes","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",65,NA
10268,10267,1,19.1666666666667,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",46,NA
10269,10267,1,18.1666666666667,"YES",13,0,12,0,"White","FEMALE","RURAL","Yes","Missing","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",88,NA
10270,10270,4,20.0833333333333,"YES",12,0,10,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",96,NA
10271,10271,1,20.4166666666667,"YES",12,0,10,0,"White","FEMALE","RURAL","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",87,NA
10272,10271,1,20.25,"YES",15,0,18,0,"White","FEMALE","RURAL","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",56,NA
10273,10271,3,20.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",12500,0,"NOT IN POVERTY",65,NA
10274,10274,1,20.5833333333333,"YES",12,0,8,0,"White","MALE","RURAL","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",98,NA
10275,10275,1,21.9166666666667,"YES",12,0,12,0,"White","MALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",81,NA
10276,10276,1,21.1666666666667,"YES",14,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",75,NA
10277,10276,1,22,"YES",10,0,12,0,"White","FEMALE","RURAL","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",75,NA
10278,10278,4,16.4166666666667,"YES",10,0,8,0,"White","MALE","URBAN","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",9500,0,"NOT IN POVERTY",22,NA
10279,10279,4,21.6666666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",83,NA
10280,10280,2,21.6666666666667,"YES",15,0,12,0,"Other","FEMALE","RURAL","No (or Missing)","Missing","Missing",6500,0,"NOT IN POVERTY",91,NA
10281,10280,1,20.5833333333333,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",91,NA
10282,10280,1,19.0833333333333,"YES",12,0,12,0,"White","FEMALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",71,NA
10283,10283,1,21.6666666666667,"NO",12,0,8,0,"Other","FEMALE","RURAL","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",24,NA
10284,10284,1,19.6666666666667,"YES",10.8690857046641,1,16,0,"White","MALE","RURAL","No (or Missing)","740 TO 785: 740-785 LABORERS, EXCEPT FARM","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",NA,NA
10285,10285,5,16.5,"YES",10.8690857046641,1,10.9474264705882,1,"White","MALE","RURAL","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","740 TO 785: 740-785 LABORERS, EXCEPT FARM",8500,0,"NOT IN POVERTY",NA,NA
10286,10286,4,20.4166666666667,"YES",8,0,9,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",14,NA
10287,10287,8,15.4166666666667,"YES",8,0,8,0,"White","FEMALE","RURAL","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",NA,NA
